,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,marital,education,default,day,duration,previous,Anomaly,Anomaly_Score,deposit
5037,31,technician,816,no,no,cellular,jun,2,-1,unknown,single,secondary,no,9,100,0,0,-0.08795478,0
6694,53,technician,6839,yes,no,cellular,nov,1,-1,unknown,married,primary,no,19,77,0,0,-0.052092846,0
3493,33,admin,30,yes,no,telephone,may,2,-1,unknown,married,secondary,no,5,125,0,0,-0.06860443,0
3621,39,management,3261,yes,no,unknown,jun,17,-1,unknown,divorced,tertiary,no,9,150,0,0,-0.025914721,0
151,55,retired,2312,no,no,unknown,jun,1,-1,unknown,married,secondary,no,12,60,0,0,-0.07515491,0
5863,39,blue-collar,1403,no,no,cellular,may,8,326,failure,married,secondary,no,11,214,2,0,-0.03954128,0
3140,35,blue-collar,-1489,yes,yes,unknown,may,1,-1,unknown,married,primary,yes,29,177,0,0,-0.008644175,0
3407,35,technician,2201,no,no,telephone,apr,1,-1,unknown,married,secondary,no,12,350,0,0,-0.05792983,1
7800,62,housemaid,2,no,no,cellular,nov,1,-1,unknown,married,secondary,no,3,322,0,0,-0.06610637,1
1732,36,technician,911,yes,yes,cellular,may,3,-1,unknown,married,tertiary,no,4,275,0,0,-0.05982979,0
7421,33,admin,2,yes,no,unknown,may,1,-1,unknown,married,secondary,no,20,201,0,0,-0.09166123,0
778,36,technician,125,yes,no,cellular,may,3,-1,unknown,single,secondary,no,15,676,0,0,-0.10126932,1
399,48,management,313,no,no,cellular,may,1,-1,unknown,divorced,tertiary,no,8,208,0,0,-0.06571049,0
3410,36,admin,3954,yes,no,unknown,may,1,-1,unknown,single,tertiary,no,21,432,0,0,-0.06785084,0
2239,54,technician,876,no,no,cellular,oct,3,541,success,married,tertiary,no,27,269,3,1,0.003187467,1
1552,28,management,203,no,no,cellular,jan,2,-1,unknown,single,tertiary,no,29,145,0,0,-0.07852614,0
6024,32,technician,127,yes,no,cellular,aug,17,-1,unknown,single,tertiary,no,27,20,0,0,-0.06724065,0
3647,44,management,3091,yes,no,unknown,jun,4,-1,unknown,married,tertiary,no,17,331,0,0,-0.08193853,0
2780,39,technician,18508,no,no,cellular,nov,4,-1,unknown,single,secondary,no,20,1598,0,0,-0.04291978,1
5841,52,blue-collar,306,no,no,cellular,jan,1,-1,unknown,married,primary,no,28,223,0,0,-0.078020014,1
6395,54,management,-1415,yes,yes,cellular,nov,1,-1,unknown,married,tertiary,no,17,135,0,0,-0.06406762,0
6716,39,unemployed,2245,no,no,cellular,nov,2,-1,unknown,married,secondary,no,21,749,0,0,-0.07608517,1
1757,52,housemaid,3923,yes,no,unknown,may,3,-1,unknown,married,secondary,no,14,942,0,0,-0.06859034,1
1838,33,blue-collar,-191,yes,yes,cellular,jul,4,-1,unknown,married,primary,no,9,1290,0,0,-0.044594407,1
917,45,technician,44,yes,no,unknown,may,4,-1,unknown,married,secondary,no,5,95,0,0,-0.097700484,0
7366,56,retired,13094,no,no,cellular,may,1,-1,unknown,divorced,tertiary,no,25,1064,0,0,-0.024047812,1
7206,39,blue-collar,462,yes,no,cellular,may,1,-1,unknown,married,secondary,no,13,590,0,0,-0.11450161,1
1032,32,management,2458,yes,no,cellular,may,2,-1,unknown,married,tertiary,no,4,77,0,0,-0.102099344,0
1816,36,management,1133,yes,no,cellular,aug,1,181,other,married,tertiary,no,4,293,2,0,-0.04833786,1
1874,40,blue-collar,2129,yes,no,cellular,apr,3,-1,unknown,married,primary,no,20,1156,0,0,-0.06494442,0
2538,46,management,149,no,no,cellular,nov,2,-1,unknown,married,secondary,no,21,1222,0,0,-0.090659305,1
5246,29,blue-collar,2891,yes,no,cellular,may,1,-1,unknown,single,secondary,no,7,293,0,0,-0.0988712,0
2770,31,self-employed,2666,no,no,telephone,jul,2,148,other,married,tertiary,no,8,411,9,1,0.011378024,1
60,45,blue-collar,154,yes,no,unknown,may,1,-1,unknown,married,secondary,no,7,1138,0,0,-0.08121067,1
3282,51,self-employed,95,yes,no,cellular,jul,4,-1,unknown,married,secondary,no,23,1309,0,0,-0.08633322,1
1154,27,technician,501,no,yes,telephone,jan,4,-1,unknown,single,tertiary,no,30,370,0,1,0.012731149,0
3653,23,blue-collar,105,yes,no,unknown,may,2,-1,unknown,single,secondary,no,16,498,0,0,-0.09032978,0
3017,34,management,0,yes,no,unknown,may,1,-1,unknown,married,tertiary,no,20,150,0,0,-0.09059559,0
4044,45,blue-collar,640,yes,no,cellular,may,1,-1,unknown,married,secondary,no,4,447,0,0,-0.10511409,1
3832,29,services,84,yes,no,cellular,apr,2,-1,unknown,divorced,secondary,no,13,1101,0,0,-0.05556621,1
411,42,technician,994,yes,no,cellular,nov,3,93,success,married,secondary,no,12,227,6,0,-0.042749073,1
1247,47,technician,236,no,no,cellular,aug,4,-1,unknown,divorced,secondary,no,18,263,0,0,-0.070401445,0
436,24,unemployed,2573,no,no,cellular,may,2,-1,unknown,single,secondary,no,24,375,0,0,-0.08542217,1
6191,36,blue-collar,0,no,no,cellular,feb,1,244,failure,married,secondary,no,4,235,1,0,-0.05236014,0
3480,44,technician,643,no,no,cellular,oct,1,143,failure,single,tertiary,no,16,324,3,0,-0.037616212,1
1313,54,housemaid,1213,no,no,cellular,nov,1,-1,unknown,single,secondary,no,12,241,0,0,-0.06849024,1
5904,43,services,130,yes,no,unknown,may,1,-1,unknown,divorced,secondary,no,8,193,0,0,-0.060270894,0
5902,38,blue-collar,362,yes,no,unknown,may,5,-1,unknown,married,primary,no,8,100,0,0,-0.09097794,0
3589,35,management,331,no,no,cellular,aug,2,-1,unknown,single,tertiary,no,14,857,0,0,-0.10442513,1
1489,37,admin,9,yes,no,cellular,may,1,-1,unknown,single,secondary,no,14,165,0,0,-0.09995303,0
6961,39,management,141,yes,no,cellular,may,2,331,other,married,tertiary,no,13,788,6,0,-0.032993317,0
5466,26,admin,2509,no,no,cellular,may,3,97,success,single,secondary,no,27,776,3,0,-0.054443732,1
5899,29,blue-collar,313,yes,no,cellular,apr,2,343,other,married,secondary,no,20,172,3,0,-0.02643062,0
3319,32,blue-collar,567,yes,no,cellular,may,2,342,other,single,secondary,no,7,275,4,0,-0.02547939,0
1802,34,admin,63,yes,no,cellular,apr,1,-1,unknown,single,secondary,no,17,678,0,0,-0.08518748,1
2210,43,admin,664,yes,no,cellular,apr,1,-1,unknown,single,tertiary,no,17,119,0,0,-0.07614998,0
5255,46,technician,1167,yes,no,cellular,nov,2,-1,unknown,married,secondary,no,21,1540,0,0,-0.069859244,1
7118,43,blue-collar,56,no,no,cellular,may,2,-1,unknown,married,primary,no,12,365,0,0,-0.09570111,0
3240,65,entrepreneur,2331,no,no,telephone,feb,1,92,success,married,tertiary,no,9,290,1,0,-0.00014546998,1
3576,40,technician,4736,yes,no,cellular,feb,2,-1,unknown,divorced,tertiary,no,11,285,0,0,-0.028485993,1
7036,34,technician,440,yes,no,cellular,may,2,345,failure,single,secondary,no,6,445,2,0,-0.045537144,0
5732,34,management,3031,no,no,cellular,aug,6,-1,unknown,married,tertiary,no,14,94,0,0,-0.10774567,0
4067,27,technician,0,no,no,cellular,feb,1,-1,unknown,single,secondary,no,6,161,0,0,-0.07629432,0
3440,29,blue-collar,9,yes,no,cellular,may,3,-1,unknown,single,secondary,no,11,262,0,0,-0.101841494,0
605,55,management,0,no,no,cellular,nov,3,187,failure,single,tertiary,no,3,222,3,0,-0.030309716,0
6687,21,unemployed,1333,no,no,cellular,feb,1,-1,unknown,single,secondary,no,2,120,0,0,-0.061362673,0
4508,52,admin,361,no,yes,cellular,nov,1,-1,unknown,divorced,secondary,no,20,147,0,0,-0.031669606,0
1847,61,retired,8729,no,no,cellular,oct,1,-1,unknown,married,primary,no,30,480,0,0,-0.05365933,1
5775,37,admin,-261,no,yes,cellular,jul,1,-1,unknown,single,secondary,no,10,259,0,0,-0.054946776,0
2744,48,blue-collar,7408,no,yes,cellular,feb,2,-1,unknown,married,secondary,no,4,101,0,0,-0.04768599,0
4582,57,retired,1623,yes,yes,cellular,jul,1,-1,unknown,married,primary,no,18,246,0,0,-0.056328587,0
7783,42,admin,947,no,no,cellular,jul,2,-1,unknown,married,secondary,no,30,158,0,0,-0.09548292,0
1894,67,retired,1146,no,no,cellular,nov,1,92,failure,married,secondary,no,13,259,2,0,-0.056756888,1
4170,55,admin,139,no,no,cellular,apr,1,-1,unknown,married,secondary,no,30,241,0,0,-0.087847754,1
3762,34,services,89,yes,no,cellular,may,4,-1,unknown,divorced,secondary,no,15,1871,0,0,-0.050684884,1
3994,33,services,114,no,yes,unknown,jul,1,-1,unknown,married,secondary,no,3,676,0,0,-0.016197477,1
3574,46,admin,1544,yes,no,unknown,may,1,-1,unknown,single,secondary,no,29,609,0,0,-0.07782715,0
1396,21,entrepreneur,2077,no,no,cellular,aug,1,-1,unknown,single,tertiary,no,5,323,0,0,-0.06498015,1
3856,26,student,294,no,no,cellular,dec,2,-1,unknown,single,tertiary,no,4,208,0,0,-0.058719903,1
5010,34,management,5,no,no,cellular,aug,2,-1,unknown,single,tertiary,no,18,370,0,0,-0.10630123,1
6972,39,housemaid,2460,no,no,cellular,jul,3,-1,unknown,married,primary,no,11,194,0,0,-0.06478419,0
655,55,management,86,no,no,telephone,jun,1,-1,unknown,married,tertiary,no,16,64,0,0,-0.06925959,0
3089,63,self-employed,-39,no,no,cellular,apr,2,-1,unknown,married,tertiary,no,1,387,0,0,-0.07371072,1
1800,27,management,1840,no,no,cellular,jun,1,28,other,single,tertiary,no,1,220,8,0,-0.045131493,1
7008,37,technician,3665,no,no,cellular,aug,3,-1,unknown,single,secondary,no,12,664,0,0,-0.10132532,1
2288,21,student,137,yes,no,unknown,may,3,-1,unknown,single,unknown,no,12,198,0,0,-0.036931325,0
7146,59,retired,0,no,no,cellular,aug,4,-1,unknown,married,unknown,no,25,213,0,0,-0.078931846,0
5562,31,unemployed,2616,no,no,cellular,may,1,185,other,single,secondary,no,21,374,2,0,-0.037914384,1
3987,34,admin,-312,yes,no,unknown,may,1,-1,unknown,married,secondary,no,9,232,0,0,-0.09061426,0
2040,38,blue-collar,-56,yes,yes,unknown,jun,2,-1,unknown,single,secondary,no,6,247,0,0,-0.041871194,0
26,28,student,3733,yes,no,cellular,aug,5,91,success,single,tertiary,no,21,419,7,0,-0.012496141,0
2537,34,services,258,yes,no,unknown,jun,2,-1,unknown,single,secondary,no,4,131,0,0,-0.067011386,0
3973,50,technician,2794,no,no,cellular,aug,2,-1,unknown,divorced,unknown,no,12,1336,0,0,-0.04768731,1
6697,44,management,0,no,no,unknown,jun,1,-1,unknown,divorced,tertiary,no,6,373,0,0,-0.04227264,0
3126,31,blue-collar,2,yes,no,unknown,may,2,-1,unknown,married,secondary,no,20,182,0,0,-0.0919923,1
4031,26,management,800,yes,no,cellular,jan,2,-1,unknown,single,tertiary,no,30,405,0,0,-0.07581755,0
6038,43,unemployed,210,yes,no,unknown,may,5,-1,unknown,married,secondary,no,12,88,0,0,-0.086627536,0
5735,35,technician,2047,yes,no,cellular,oct,1,-1,unknown,divorced,secondary,no,1,66,0,0,-0.042423513,0
1412,28,services,1636,yes,no,cellular,may,1,355,failure,single,secondary,no,18,97,2,0,-0.027424162,0
103,45,unknown,356,no,no,cellular,aug,2,-1,unknown,married,unknown,no,11,212,0,0,-0.07709381,0
6351,60,management,366,no,no,cellular,jun,1,-1,unknown,divorced,tertiary,no,3,593,0,0,-0.06594168,1
219,27,admin,0,yes,no,cellular,may,1,-1,unknown,married,secondary,no,6,837,0,0,-0.095650084,1
1931,38,technician,0,yes,no,cellular,jul,1,-1,unknown,married,secondary,no,22,1545,0,0,-0.07988955,1
1673,35,blue-collar,2200,yes,no,cellular,apr,1,-1,unknown,married,secondary,no,17,14,0,0,-0.090519026,0
5779,31,management,1384,yes,no,cellular,jan,2,2,other,married,tertiary,no,30,203,3,0,-0.041262392,0
4785,31,management,78,yes,no,cellular,jul,2,-1,unknown,single,tertiary,no,22,369,0,0,-0.08836345,0
6305,36,management,565,no,no,cellular,mar,1,-1,unknown,married,secondary,no,27,300,0,0,-0.077007346,1
1704,27,services,-195,yes,no,cellular,may,1,-1,unknown,single,secondary,no,18,391,0,0,-0.08871973,1
2857,50,entrepreneur,78,no,no,telephone,jun,1,-1,unknown,married,secondary,no,4,143,0,0,-0.045106255,0
1088,36,management,255,no,no,cellular,may,2,92,other,married,tertiary,no,22,970,2,0,-0.047994558,1
6536,25,admin,507,yes,no,cellular,may,1,367,failure,single,secondary,no,15,832,3,0,-0.042935416,1
7569,34,services,-538,yes,no,unknown,may,1,-1,unknown,married,secondary,no,26,682,0,0,-0.070087664,1
7301,57,blue-collar,3196,no,no,cellular,aug,4,-1,unknown,married,unknown,no,28,161,0,0,-0.09094539,0
6311,52,management,7192,no,no,cellular,aug,1,-1,unknown,married,tertiary,no,4,1486,0,0,-0.08789173,1
2718,34,student,1011,no,no,cellular,jun,1,-1,unknown,single,unknown,no,1,253,0,0,-0.05306971,1
3242,48,admin,660,no,no,cellular,feb,1,561,success,married,secondary,no,18,318,2,0,-0.043525755,1
4429,38,management,-239,yes,no,unknown,jun,2,-1,unknown,married,tertiary,no,2,221,0,0,-0.078809895,0
7356,49,management,1350,yes,yes,cellular,may,1,-1,unknown,single,tertiary,no,11,716,0,0,-0.051535457,0
3111,35,technician,22,no,no,cellular,aug,1,-1,unknown,married,tertiary,no,11,109,0,0,-0.10541713,0
3673,28,technician,1628,yes,no,cellular,jul,2,-1,unknown,single,tertiary,no,25,1422,0,0,-0.067692965,1
3022,52,management,6,no,no,telephone,oct,1,-1,unknown,married,tertiary,no,19,57,0,0,-0.05513601,0
1365,26,blue-collar,-84,yes,yes,cellular,jul,5,-1,unknown,single,secondary,no,29,63,0,0,-0.048279725,0
2475,33,blue-collar,312,yes,no,unknown,jun,2,-1,unknown,married,secondary,no,4,151,0,0,-0.09034359,0
5757,58,management,5701,no,no,cellular,apr,1,87,success,divorced,tertiary,no,30,354,1,0,-0.0021839957,1
5578,43,admin,132,no,no,cellular,mar,1,-1,unknown,married,secondary,no,17,220,0,0,-0.0769085,1
5336,40,blue-collar,1841,yes,no,cellular,may,4,-1,unknown,married,primary,no,15,880,0,0,-0.091817744,1
1465,42,technician,-78,yes,yes,cellular,jul,23,-1,unknown,divorced,secondary,no,29,10,0,0,-0.004647857,0
7469,55,housemaid,10,no,no,cellular,feb,3,-1,unknown,married,primary,no,4,174,0,0,-0.04833182,0
6053,50,technician,103,yes,no,unknown,may,6,-1,unknown,married,secondary,no,12,79,0,0,-0.09269766,0
5331,36,management,1989,no,no,unknown,jun,2,-1,unknown,married,secondary,no,17,344,0,0,-0.09704532,0
3776,51,housemaid,2337,yes,no,cellular,apr,2,266,other,married,unknown,no,16,251,3,0,-0.008284607,1
6232,51,retired,730,yes,no,unknown,nov,2,-1,unknown,single,tertiary,no,18,287,0,0,-0.0472294,0
7649,48,admin,3756,no,no,cellular,aug,10,-1,unknown,married,unknown,no,14,65,0,0,-0.08225533,0
2058,59,retired,574,no,no,cellular,aug,6,-1,unknown,married,primary,no,18,197,0,0,-0.07846075,0
2794,31,management,3,yes,yes,cellular,feb,1,-1,unknown,married,tertiary,no,11,331,0,0,-0.05597206,1
4741,32,technician,540,no,yes,cellular,jan,1,-1,unknown,single,secondary,no,29,750,0,0,-0.03137504,1
4131,41,blue-collar,732,yes,no,unknown,may,1,-1,unknown,married,unknown,no,16,25,0,0,-0.0750729,0
5884,33,blue-collar,263,yes,no,unknown,may,3,-1,unknown,married,secondary,no,21,206,0,0,-0.10421234,0
7480,41,management,456,yes,no,cellular,aug,4,-1,unknown,married,secondary,no,11,734,0,0,-0.10493949,1
6527,32,self-employed,3695,yes,no,cellular,may,1,353,other,divorced,tertiary,no,15,34,3,1,0.010585322,0
413,55,blue-collar,781,yes,no,cellular,feb,3,270,failure,married,primary,no,3,112,2,0,-0.02262878,0
4584,31,admin,212,yes,no,cellular,jul,3,-1,unknown,married,secondary,no,18,191,0,0,-0.094168074,0
362,48,blue-collar,559,yes,no,unknown,may,2,-1,unknown,married,primary,no,15,1231,0,0,-0.080211386,0
1708,36,blue-collar,219,yes,yes,cellular,may,2,347,failure,single,secondary,no,11,270,1,0,-0.012330013,0
5259,59,retired,3400,yes,no,cellular,aug,3,-1,unknown,married,primary,no,5,515,0,0,-0.076013036,1
3940,28,blue-collar,61,yes,no,cellular,may,2,319,success,married,secondary,no,4,226,1,0,-0.062059723,1
5271,53,management,7067,no,no,unknown,jun,3,-1,unknown,married,tertiary,no,6,82,0,0,-0.074683554,0
6255,32,student,1536,no,no,cellular,aug,2,-1,unknown,married,secondary,no,7,289,0,0,-0.09019832,1
1053,67,management,405,no,no,cellular,nov,2,95,success,married,tertiary,no,10,344,2,0,-0.05732293,1
6809,47,services,1639,no,no,cellular,jan,1,-1,unknown,divorced,tertiary,no,12,349,0,0,-0.04875309,1
1870,46,management,4,no,no,cellular,aug,4,-1,unknown,married,tertiary,no,8,1206,0,0,-0.098648645,1
6749,55,management,0,no,no,cellular,oct,5,-1,unknown,divorced,tertiary,no,22,360,0,0,-0.039446447,1
4084,27,technician,276,no,no,unknown,may,2,-1,unknown,married,tertiary,no,16,218,0,0,-0.08144528,0
1249,37,self-employed,0,no,no,unknown,jun,1,-1,unknown,married,tertiary,no,6,143,0,0,-0.07182593,0
5673,38,technician,0,no,no,cellular,aug,2,-1,unknown,single,secondary,no,22,305,0,0,-0.09497734,0
7656,60,retired,935,no,no,cellular,jul,17,-1,unknown,divorced,secondary,no,31,8,0,0,-0.019274628,0
7648,24,technician,598,no,no,cellular,may,1,182,success,single,secondary,no,12,762,2,0,-0.054414712,1
3373,45,blue-collar,-184,yes,no,cellular,may,3,170,failure,divorced,secondary,no,7,878,5,0,-0.010573682,1
1181,26,management,1004,yes,no,unknown,may,2,-1,unknown,single,tertiary,no,30,228,0,0,-0.0671068,1
5651,26,student,655,no,no,cellular,sep,1,-1,unknown,single,secondary,no,16,190,0,0,-0.040589105,1
918,34,blue-collar,243,yes,no,cellular,may,1,-1,unknown,married,secondary,no,18,507,0,0,-0.111915104,1
3550,27,self-employed,5214,yes,no,unknown,may,1,-1,unknown,single,tertiary,no,28,94,0,0,-0.059084523,0
4414,44,management,421,no,yes,cellular,aug,1,-1,unknown,single,secondary,no,5,307,0,0,-0.056517202,0
4524,31,management,81,yes,no,cellular,oct,2,-1,unknown,married,tertiary,no,29,164,0,0,-0.07599473,1
7376,45,technician,1412,yes,no,cellular,may,4,-1,unknown,married,secondary,no,11,764,0,0,-0.10744943,0
6815,37,services,981,no,no,cellular,jul,2,386,success,married,secondary,no,7,682,1,0,-0.03941617,1
6394,36,self-employed,353,no,no,cellular,aug,2,181,success,single,tertiary,no,11,361,2,0,-0.043379143,1
5997,45,entrepreneur,20138,yes,no,cellular,nov,5,-1,unknown,married,tertiary,no,20,871,0,0,-0.023034552,1
3185,49,management,543,yes,no,unknown,may,3,-1,unknown,married,secondary,no,20,213,0,0,-0.099693656,0
385,60,retired,439,no,yes,cellular,may,1,321,failure,divorced,tertiary,no,25,464,1,1,0.036767296,1
7739,60,retired,1690,no,no,unknown,jun,4,-1,unknown,married,secondary,no,20,1467,0,0,-0.0613078,1
5385,49,services,114,yes,no,unknown,may,2,-1,unknown,single,primary,no,7,99,0,0,-0.054472078,0
4647,40,blue-collar,746,yes,yes,cellular,feb,1,262,other,married,secondary,no,2,241,3,1,0.011286849,0
568,43,services,192,yes,yes,unknown,may,2,-1,unknown,married,secondary,no,30,273,0,0,-0.043103267,0
3746,63,retired,0,no,no,cellular,may,1,181,success,divorced,tertiary,no,13,263,2,0,-0.014624852,1
2667,61,retired,1257,no,no,cellular,feb,1,-1,unknown,married,tertiary,no,10,503,0,0,-0.08353942,1
911,37,management,698,no,no,cellular,sep,2,-1,unknown,single,tertiary,no,8,1081,0,0,-0.064392515,1
839,56,admin,4118,no,no,telephone,may,1,-1,unknown,single,secondary,no,27,165,0,0,-0.065146364,1
4542,31,admin,162,yes,no,unknown,may,1,-1,unknown,single,secondary,no,28,247,0,0,-0.08153891,0
2804,29,blue-collar,0,yes,no,cellular,may,6,-1,unknown,married,secondary,no,11,116,0,0,-0.10792248,0
2486,37,management,0,no,no,unknown,jun,6,-1,unknown,married,tertiary,no,16,637,0,0,-0.071087085,1
4653,55,management,73,yes,no,unknown,may,2,-1,unknown,married,tertiary,no,5,142,0,0,-0.08665494,0
5552,23,student,691,no,no,cellular,may,1,178,success,single,tertiary,no,27,1178,6,0,-0.013309226,1
3215,42,management,1064,no,no,cellular,aug,2,-1,unknown,divorced,tertiary,no,18,101,0,0,-0.07436577,0
6524,30,entrepreneur,265,yes,yes,unknown,jun,10,-1,unknown,single,secondary,no,3,67,0,0,-0.0054394356,0
3378,70,retired,3782,no,no,cellular,mar,1,-1,unknown,married,primary,no,16,618,0,0,-0.05488461,0
4060,48,management,606,no,no,cellular,mar,6,-1,unknown,married,primary,no,5,77,0,0,-0.057014816,0
7230,55,management,797,no,no,cellular,jul,2,-1,unknown,single,tertiary,no,29,24,0,0,-0.07666712,0
1519,49,blue-collar,598,yes,no,cellular,may,6,-1,unknown,married,secondary,no,15,219,0,0,-0.11186079,0
5368,46,management,0,no,no,cellular,aug,2,-1,unknown,single,tertiary,no,22,686,0,0,-0.102862544,1
5143,22,student,691,no,no,cellular,aug,1,-1,unknown,single,tertiary,no,19,338,0,0,-0.07412686,1
4641,60,blue-collar,14,yes,yes,cellular,may,4,178,failure,married,primary,no,15,781,3,0,-0.007607212,0
2679,31,admin,355,yes,no,cellular,may,1,-1,unknown,single,tertiary,no,12,609,0,0,-0.08787523,1
6248,43,management,3578,no,no,cellular,jan,2,-1,unknown,divorced,tertiary,no,29,376,0,0,-0.05197471,0
3792,43,admin,0,no,no,unknown,jun,12,-1,unknown,married,secondary,no,20,804,0,0,-0.05252971,0
5548,30,technician,655,no,no,cellular,oct,2,-1,unknown,single,tertiary,no,6,384,0,0,-0.06924097,1
5230,47,management,866,no,no,unknown,jun,7,-1,unknown,married,tertiary,no,20,7,0,0,-0.07321698,0
3891,24,student,474,no,no,cellular,apr,1,-1,unknown,single,primary,no,30,551,0,0,-0.036717456,1
4247,60,retired,514,no,no,cellular,oct,2,213,success,divorced,secondary,no,15,187,10,1,0.010776582,1
2052,54,management,284,yes,yes,telephone,may,5,-1,unknown,married,tertiary,no,15,65,0,0,-0.04100788,0
4389,49,technician,1235,no,no,cellular,aug,3,-1,unknown,married,tertiary,no,13,354,0,0,-0.10165673,1
4255,24,blue-collar,9883,no,no,cellular,jul,5,-1,unknown,single,secondary,no,8,210,0,0,-0.075654306,1
